100,2,697.70,258.13,84.43,197.07,1,-1,-1,-1
101,2,698.34,256.58,85.71,201.36,1,-1,-1,-1
102,2,700.21,256.00,85.49,202.96,1,-1,-1,-1
103,2,701.71,255.80,85.11,203.51,1,-1,-1,-1
104,2,703.18,257.71,84.42,203.67,1,-1,-1,-1
105,2,705.88,257.80,85.05,206.30,1,-1,-1,-1
106,2,707.33,259.15,84.38,205.94,1,-1,-1,-1
107,2,708.81,259.03,84.15,206.41,1,-1,-1,-1
108,2,709.40,258.98,83.27,205.23,1,-1,-1,-1
109,2,709.93,258.31,83.55,206.05,1,-1,-1,-1
110,2,711.01,256.74,83.78,207.64,1,-1,-1,-1
111,2,710.79,255.50,84.41,210.18,1,-1,-1,-1
112,2,709.76,254.38,84.49,210.46,1,-1,-1,-1
113,2,709.75,255.28,84.36,209.86,1,-1,-1,-1
114,2,709.65,255.64,85.08,210.91,1,-1,-1,-1
115,2,709.52,256.45,85.50,211.28,1,-1,-1,-1
116,2,709.91,257.42,86.06,212.70,1,-1,-1,-1
117,2,709.91,257.79,86.51,214.52,1,-1,-1,-1
118,2,709.10,257.94,86.97,216.49,1,-1,-1,-1
119,2,708.84,257.33,86.99,217.86,1,-1,-1,-1
120,2,708.83,256.45,86.16,217.03,1,-1,-1,-1
121,2,708.34,255.45,86.11,217.98,1,-1,-1,-1
122,2,707.62,255.08,85.84,218.31,1,-1,-1,-1
123,2,707.08,254.29,85.59,217.74,1,-1,-1,-1
124,2,707.44,253.34,85.68,218.16,1,-1,-1,-1
125,2,707.44,252.33,86.66,220.92,1,-1,-1,-1
126,2,708.28,252.62,87.30,223.25,1,-1,-1,-1
127,2,710.13,252.09,87.76,226.07,1,-1,-1,-1
128,2,710.29,251.72,88.24,227.32,1,-1,-1,-1
135,2,725.17,254.71,84.58,218.90,1,-1,-1,-1
136,2,725.93,252.80,85.21,222.50,1,-1,-1,-1
137,2,726.23,252.22,86.67,228.90,1,-1,-1,-1
138,2,725.99,250.70,88.52,235.85,1,-1,-1,-1
139,2,727.00,254.03,88.25,231.97,1,-1,-1,-1
140,2,727.09,255.35,88.62,231.02,1,-1,-1,-1
141,2,727.71,255.85,90.17,232.61,1,-1,-1,-1
142,2,728.34,256.02,91.21,233.18,1,-1,-1,-1
143,2,728.72,256.08,91.89,233.36,1,-1,-1,-1
144,2,728.18,254.78,92.79,235.38,1,-1,-1,-1
145,2,726.66,253.62,93.71,237.42,1,-1,-1,-1
146,2,727.13,253.53,94.13,238.48,1,-1,-1,-1
147,2,728.07,252.32,93.80,240.67,1,-1,-1,-1
148,2,729.79,252.04,92.87,240.61,1,-1,-1,-1
149,2,734.13,255.24,90.34,235.94,1,-1,-1,-1
150,2,735.93,254.47,90.32,238.78,1,-1,-1,-1
151,2,736.88,254.51,90.59,239.49,1,-1,-1,-1
153,2,742.67,253.25,93.71,246.04,1,-1,-1,-1
154,2,744.05,253.05,94.66,247.08,1,-1,-1,-1
155,2,745.44,252.96,95.12,248.28,1,-1,-1,-1
169,2,745.77,245.11,102.12,265.98,1,-1,-1,-1
170,2,745.61,244.20,103.00,267.76,1,-1,-1,-1
171,2,744.61,243.23,103.89,269.02,1,-1,-1,-1
172,2,744.76,242.23,105.10,271.42,1,-1,-1,-1
173,2,744.32,241.21,105.87,274.26,1,-1,-1,-1
174,2,744.33,240.19,106.44,277.91,1,-1,-1,-1
175,2,744.35,239.49,107.13,279.72,1,-1,-1,-1
177,2,742.74,240.53,108.22,286.41,1,-1,-1,-1
178,2,742.53,240.07,109.01,288.51,1,-1,-1,-1
184,2,741.18,238.90,109.90,290.67,1,-1,-1,-1
185,2,739.93,238.87,110.84,292.68,1,-1,-1,-1
186,2,737.73,238.85,112.11,295.34,1,-1,-1,-1
187,2,735.17,238.20,113.43,299.57,1,-1,-1,-1
188,2,734.67,239.27,113.65,301.12,1,-1,-1,-1
189,2,732.49,238.38,114.47,304.28,1,-1,-1,-1
190,2,731.01,238.05,114.79,306.07,1,-1,-1,-1
191,2,729.54,237.27,114.81,307.33,1,-1,-1,-1
192,2,723.59,234.36,116.44,312.34,1,-1,-1,-1
193,2,719.72,232.62,117.73,315.48,1,-1,-1,-1
194,2,716.09,230.66,118.67,318.57,1,-1,-1,-1
195,2,713.73,227.32,120.44,323.59,1,-1,-1,-1
196,2,712.06,224.12,121.44,328.03,1,-1,-1,-1
197,2,710.53,222.28,121.77,330.30,1,-1,-1,-1
198,2,709.05,222.93,121.19,331.06,1,-1,-1,-1
199,2,707.93,223.23,120.20,331.90,1,-1,-1,-1
200,2,707.99,224.70,119.63,333.44,1,-1,-1,-1
201,2,706.39,225.29,119.49,335.91,1,-1,-1,-1
202,2,704.69,226.85,119.76,339.39,1,-1,-1,-1
203,2,703.33,228.13,119.43,341.28,1,-1,-1,-1
204,2,701.32,226.66,120.41,345.85,1,-1,-1,-1
205,2,699.92,224.15,122.17,352.08,1,-1,-1,-1
206,2,697.30,223.20,123.85,355.67,1,-1,-1,-1
207,2,695.60,223.51,124.67,355.64,1,-1,-1,-1
208,2,691.59,221.03,126.56,360.09,1,-1,-1,-1
209,2,687.51,219.46,128.59,364.31,1,-1,-1,-1
210,2,684.19,217.57,129.71,366.47,1,-1,-1,-1
211,2,682.35,216.88,130.11,367.84,1,-1,-1,-1
212,2,678.15,213.38,132.15,374.15,1,-1,-1,-1
213,2,674.15,212.73,133.28,377.76,1,-1,-1,-1
214,2,672.65,212.52,133.79,379.68,1,-1,-1,-1
215,2,670.80,212.48,134.74,382.26,1,-1,-1,-1
216,2,669.82,213.81,133.81,381.17,1,-1,-1,-1
217,2,669.30,213.04,133.25,381.95,1,-1,-1,-1
218,2,667.10,212.35,134.09,384.35,1,-1,-1,-1
220,2,638.70,203.44,134.96,389.03,1,-1,-1,-1
221,2,633.38,199.97,135.91,392.49,1,-1,-1,-1
222,2,628.79,197.46,136.50,394.34,1,-1,-1,-1
223,2,625.64,196.57,137.23,397.58,1,-1,-1,-1
224,2,622.43,198.91,139.86,407.90,1,-1,-1,-1
225,2,619.73,201.15,140.15,411.08,1,-1,-1,-1
226,2,618.03,202.71,141.23,416.75,1,-1,-1,-1
227,2,615.70,203.99,142.01,422.07,1,-1,-1,-1
228,2,612.50,205.81,142.58,425.93,1,-1,-1,-1
229,2,610.48,206.52,141.37,423.37,1,-1,-1,-1
230,2,606.86,205.49,142.26,427.48,1,-1,-1,-1
231,2,603.87,203.79,142.12,428.28,1,-1,-1,-1
232,2,601.38,199.22,141.72,428.46,1,-1,-1,-1
233,2,596.48,195.52,142.50,433.02,1,-1,-1,-1
234,2,593.41,200.69,142.16,430.07,1,-1,-1,-1
235,2,592.99,195.47,143.42,432.11,1,-1,-1,-1
236,2,589.72,194.53,144.16,434.35,1,-1,-1,-1
242,2,538.17,193.69,149.63,451.75,1,-1,-1,-1
243,2,532.13,191.67,149.41,452.04,1,-1,-1,-1
244,2,525.05,192.97,151.49,460.73,1,-1,-1,-1
245,2,520.52,191.51,153.04,467.82,1,-1,-1,-1
246,2,516.09,195.54,150.30,458.68,1,-1,-1,-1
247,2,506.74,197.13,151.80,460.93,1,-1,-1,-1
248,2,498.92,197.07,154.77,467.63,1,-1,-1,-1
249,2,494.14,198.35,156.64,473.36,1,-1,-1,-1
250,2,487.50,200.80,157.60,476.11,1,-1,-1,-1
251,2,480.50,200.42,158.13,477.70,1,-1,-1,-1
252,2,464.62,197.64,159.58,479.51,1,-1,-1,-1
253,2,450.24,195.25,162.15,483.38,1,-1,-1,-1
254,2,441.05,193.69,165.17,488.69,1,-1,-1,-1
255,2,430.48,190.49,169.21,496.50,1,-1,-1,-1
256,2,423.28,187.98,169.75,494.15,1,-1,-1,-1
257,2,417.50,183.09,171.35,495.07,1,-1,-1,-1
258,2,409.79,181.81,172.30,497.81,1,-1,-1,-1
266,2,353.61,177.73,183.17,530.53,1,-1,-1,-1
267,2,343.61,176.97,182.93,532.65,1,-1,-1,-1
268,2,328.63,178.02,186.28,542.60,1,-1,-1,-1
269,2,310.52,177.79,190.73,550.80,1,-1,-1,-1
270,2,295.04,175.11,195.69,560.32,1,-1,-1,-1
271,2,277.50,170.20,201.87,565.77,1,-1,-1,-1
272,2,266.87,166.38,204.20,565.72,1,-1,-1,-1
273,2,260.77,168.24,203.96,556.33,1,-1,-1,-1
274,2,251.02,167.09,205.10,559.43,1,-1,-1,-1
281,2,154.12,147.59,211.78,557.23,1,-1,-1,-1
282,2,144.46,148.67,217.23,558.85,1,-1,-1,-1
283,2,134.64,147.65,222.09,560.72,1,-1,-1,-1
284,2,124.56,149.30,224.90,552.78,1,-1,-1,-1
285,2,108.27,146.01,231.90,558.35,1,-1,-1,-1
286,2,68.18,128.33,245.14,569.00,1,-1,-1,-1
287,2,35.81,123.03,253.85,575.60,1,-1,-1,-1
288,2,18.95,122.44,257.35,572.80,1,-1,-1,-1
289,2,3.44,122.37,256.96,564.36,1,-1,-1,-1
290,2,-6.80,115.84,256.17,558.43,1,-1,-1,-1
291,2,-10.01,112.85,253.13,548.21,1,-1,-1,-1
292,2,-15.13,110.53,252.37,545.05,1,-1,-1,-1
293,2,-27.34,107.38,251.77,543.73,1,-1,-1,-1
294,2,-36.96,115.81,271.03,601.68,1,-1,-1,-1
295,2,-36.48,118.53,254.41,578.96,1,-1,-1,-1
296,2,-29.89,118.37,232.35,538.60,1,-1,-1,-1
297,2,-39.58,117.08,231.47,536.55,1,-1,-1,-1
386,3,654.69,223.21,67.49,190.44,1,-1,-1,-1
387,3,655.27,222.97,70.51,199.55,1,-1,-1,-1
388,3,655.17,221.47,72.02,204.64,1,-1,-1,-1
389,3,655.82,221.65,72.47,206.23,1,-1,-1,-1
390,3,657.36,220.38,71.98,204.51,1,-1,-1,-1
391,3,660.37,219.25,72.97,207.10,1,-1,-1,-1
392,3,666.43,220.87,72.07,204.58,1,-1,-1,-1
393,3,669.12,221.52,72.80,206.86,1,-1,-1,-1
394,3,671.70,223.10,71.74,204.30,1,-1,-1,-1
395,3,672.99,223.04,73.19,208.59,1,-1,-1,-1
396,3,676.38,223.68,71.72,204.85,1,-1,-1,-1
397,3,681.68,223.92,69.61,198.66,1,-1,-1,-1
398,3,683.14,230.06,66.97,189.56,1,-1,-1,-1
399,3,685.48,230.91,66.66,188.67,1,-1,-1,-1
400,3,687.59,232.74,66.80,188.75,1,-1,-1,-1
401,3,692.95,235.96,66.36,186.62,1,-1,-1,-1
402,3,695.93,237.74,67.26,187.24,1,-1,-1,-1
403,3,697.42,238.35,67.97,187.50,1,-1,-1,-1
404,3,700.37,236.53,67.89,186.95,1,-1,-1,-1
405,3,703.73,235.14,67.82,186.11,1,-1,-1,-1
406,3,706.75,233.25,70.04,190.48,1,-1,-1,-1
407,3,709.96,231.88,71.13,192.77,1,-1,-1,-1
408,3,713.85,231.34,70.60,192.33,1,-1,-1,-1
409,3,716.81,230.47,70.49,192.16,1,-1,-1,-1
410,3,717.22,224.86,73.62,201.33,1,-1,-1,-1
411,3,718.13,223.42,74.44,204.09,1,-1,-1,-1
412,3,720.63,222.69,74.90,205.35,1,-1,-1,-1
415,3,727.74,227.95,73.96,203.75,1,-1,-1,-1
416,3,730.17,227.28,73.85,204.85,1,-1,-1,-1
417,3,732.72,225.07,74.33,208.53,1,-1,-1,-1
418,3,734.40,224.25,73.57,208.57,1,-1,-1,-1
419,3,737.48,229.21,72.80,207.88,1,-1,-1,-1
420,3,738.49,230.45,72.63,208.24,1,-1,-1,-1
421,3,740.29,232.88,71.53,205.71,1,-1,-1,-1
422,3,742.66,234.46,70.20,202.73,1,-1,-1,-1
423,3,744.37,231.71,70.53,205.58,1,-1,-1,-1
424,3,744.80,225.40,72.91,214.54,1,-1,-1,-1
425,3,746.68,223.68,72.86,215.95,1,-1,-1,-1
426,3,750.66,225.64,70.74,211.20,1,-1,-1,-1
427,3,754.79,230.40,69.18,207.33,1,-1,-1,-1
428,3,757.02,230.61,69.25,207.53,1,-1,-1,-1
432,3,770.14,221.91,75.35,223.54,1,-1,-1,-1
433,3,771.84,218.40,77.48,230.40,1,-1,-1,-1
434,3,772.83,216.52,78.72,234.12,1,-1,-1,-1
435,3,773.50,214.53,79.72,237.42,1,-1,-1,-1
436,3,774.88,214.44,79.62,236.02,1,-1,-1,-1
437,3,776.46,214.46,79.89,236.69,1,-1,-1,-1
438,3,777.46,215.15,80.34,238.84,1,-1,-1,-1
439,3,778.32,215.45,80.70,241.56,1,-1,-1,-1
440,3,781.78,226.03,77.01,230.78,1,-1,-1,-1
441,3,782.57,229.52,76.46,229.14,1,-1,-1,-1
442,3,783.93,229.45,76.63,229.19,1,-1,-1,-1
443,3,784.81,230.72,76.48,228.53,1,-1,-1,-1
444,3,785.71,232.50,75.80,226.28,1,-1,-1,-1
445,3,786.44,231.14,76.62,228.74,1,-1,-1,-1
446,3,784.67,220.06,80.23,239.55,1,-1,-1,-1
447,3,784.63,214.60,81.58,243.59,1,-1,-1,-1
448,3,782.21,215.10,83.52,245.76,1,-1,-1,-1
449,3,782.15,215.34,85.06,248.49,1,-1,-1,-1
450,3,783.14,216.12,86.14,250.12,1,-1,-1,-1
451,3,784.47,215.80,87.86,253.95,1,-1,-1,-1
452,3,788.58,217.65,88.41,254.69,1,-1,-1,-1
453,3,790.78,217.74,89.24,256.86,1,-1,-1,-1
454,3,793.53,218.44,89.57,256.97,1,-1,-1,-1
455,3,795.01,217.41,90.02,257.59,1,-1,-1,-1
456,3,798.44,215.06,90.88,260.39,1,-1,-1,-1
457,3,800.47,213.52,91.62,262.70,1,-1,-1,-1
458,3,801.94,212.96,92.32,264.83,1,-1,-1,-1
459,3,804.77,209.49,93.13,268.20,1,-1,-1,-1
460,3,807.57,206.89,93.14,269.42,1,-1,-1,-1
461,3,808.87,206.58,93.18,270.46,1,-1,-1,-1
462,3,809.65,205.85,93.77,272.76,1,-1,-1,-1
463,3,810.11,204.95,94.83,276.18,1,-1,-1,-1
464,3,811.01,206.60,94.96,276.77,1,-1,-1,-1
465,3,811.03,207.27,95.52,278.88,1,-1,-1,-1
466,3,812.71,208.21,95.53,278.97,1,-1,-1,-1
467,3,812.37,207.93,95.40,278.92,1,-1,-1,-1
468,3,812.22,207.84,95.27,278.18,1,-1,-1,-1
469,3,811.99,207.82,95.45,278.51,1,-1,-1,-1
470,3,812.32,207.83,95.26,277.92,1,-1,-1,-1
471,3,811.08,204.55,96.52,281.61,1,-1,-1,-1
472,3,811.89,202.01,97.66,284.93,1,-1,-1,-1
473,3,813.29,201.06,98.46,286.81,1,-1,-1,-1
474,3,814.22,200.08,99.88,289.43,1,-1,-1,-1
475,3,813.56,199.73,101.06,291.69,1,-1,-1,-1
476,3,813.92,199.63,102.19,294.45,1,-1,-1,-1
477,3,813.06,200.93,101.91,293.48,1,-1,-1,-1
478,3,813.92,203.43,101.33,291.06,1,-1,-1,-1
479,3,813.50,204.40,101.22,290.74,1,-1,-1,-1
480,3,813.88,204.11,102.04,292.56,1,-1,-1,-1
481,3,815.72,203.35,103.51,295.84,1,-1,-1,-1
482,3,816.12,202.41,104.62,298.36,1,-1,-1,-1
483,3,817.12,201.40,105.92,300.59,1,-1,-1,-1
484,3,817.90,199.71,106.86,302.03,1,-1,-1,-1
485,3,816.64,198.43,107.64,303.84,1,-1,-1,-1
486,3,815.88,195.33,109.08,307.76,1,-1,-1,-1
487,3,815.46,193.52,109.84,310.50,1,-1,-1,-1
488,3,815.26,194.17,109.51,310.83,1,-1,-1,-1
489,3,813.56,191.82,110.61,315.47,1,-1,-1,-1
490,3,813.92,193.58,109.63,313.25,1,-1,-1,-1
491,3,812.71,196.27,108.64,311.66,1,-1,-1,-1
492,3,811.97,196.65,108.81,312.97,1,-1,-1,-1
493,3,811.77,196.80,109.37,314.74,1,-1,-1,-1
494,3,811.23,195.55,109.85,317.33,1,-1,-1,-1
495,3,809.34,191.81,111.43,322.86,1,-1,-1,-1
496,3,808.25,189.09,112.13,326.22,1,-1,-1,-1
497,3,807.49,185.45,113.76,332.02,1,-1,-1,-1
498,3,806.66,184.10,114.16,334.16,1,-1,-1,-1
499,3,807.29,184.28,113.74,332.92,1,-1,-1,-1
500,3,806.24,182.42,114.20,334.33,1,-1,-1,-1
501,3,804.36,183.72,114.74,338.07,1,-1,-1,-1
502,3,804.14,184.26,114.62,340.08,1,-1,-1,-1
503,3,804.29,184.49,114.13,340.76,1,-1,-1,-1
504,3,804.57,183.95,114.19,343.57,1,-1,-1,-1
505,3,804.18,184.43,114.57,347.19,1,-1,-1,-1
506,3,804.18,183.97,115.09,351.11,1,-1,-1,-1
507,3,803.20,181.86,116.61,357.76,1,-1,-1,-1
508,3,801.55,177.16,118.45,364.77,1,-1,-1,-1
509,3,801.43,174.73,119.46,368.02,1,-1,-1,-1
510,3,801.24,173.18,120.15,369.80,1,-1,-1,-1
511,3,799.48,171.32,120.53,371.01,1,-1,-1,-1
512,3,798.39,170.66,120.88,373.33,1,-1,-1,-1
513,3,798.12,168.49,122.05,378.03,1,-1,-1,-1
514,3,797.68,166.40,123.19,382.34,1,-1,-1,-1
515,3,796.04,163.69,124.63,387.79,1,-1,-1,-1
516,3,793.85,162.70,125.06,390.42,1,-1,-1,-1
517,3,791.11,163.68,125.79,393.26,1,-1,-1,-1
518,3,787.92,163.46,126.46,396.84,1,-1,-1,-1
519,3,783.18,159.50,128.59,404.63,1,-1,-1,-1
520,3,779.55,158.03,129.19,406.84,1,-1,-1,-1
521,3,775.39,152.94,131.12,412.77,1,-1,-1,-1
522,3,771.83,147.79,132.64,418.17,1,-1,-1,-1
523,3,769.73,143.92,131.55,415.55,1,-1,-1,-1
524,3,767.71,141.21,132.37,418.96,1,-1,-1,-1
525,3,765.34,138.95,133.40,423.41,1,-1,-1,-1
526,3,763.87,138.17,133.73,425.65,1,-1,-1,-1
527,3,759.25,135.34,135.56,433.58,1,-1,-1,-1
528,3,755.92,134.33,136.93,439.74,1,-1,-1,-1
529,3,754.22,134.03,137.76,442.62,1,-1,-1,-1
530,3,752.93,133.34,137.56,442.27,1,-1,-1,-1
531,3,750.17,132.49,136.25,438.05,1,-1,-1,-1
532,3,747.65,130.27,136.87,439.60,1,-1,-1,-1
533,3,745.19,128.50,137.67,442.18,1,-1,-1,-1
542,3,700.65,127.46,146.27,465.01,1,-1,-1,-1
543,3,689.25,122.09,151.99,480.96,1,-1,-1,-1
544,3,679.16,119.02,154.70,491.43,1,-1,-1,-1
545,3,673.92,119.84,157.46,497.26,1,-1,-1,-1
546,3,669.26,118.90,158.27,499.34,1,-1,-1,-1
547,3,664.36,113.35,157.96,500.62,1,-1,-1,-1
548,3,661.66,108.65,156.53,497.02,1,-1,-1,-1
549,3,657.52,104.29,157.31,502.06,1,-1,-1,-1
550,3,648.75,102.05,157.24,504.51,1,-1,-1,-1
551,3,643.32,98.65,159.72,513.85,1,-1,-1,-1
552,3,634.11,96.78,161.57,520.54,1,-1,-1,-1
553,3,626.90,96.14,163.46,528.84,1,-1,-1,-1
554,3,618.33,95.33,166.36,539.04,1,-1,-1,-1
555,3,612.53,95.73,167.66,543.44,1,-1,-1,-1
556,3,609.47,94.66,166.30,539.73,1,-1,-1,-1
557,3,603.94,94.97,163.77,532.18,1,-1,-1,-1
558,3,592.68,89.88,165.04,536.39,1,-1,-1,-1
559,3,587.48,83.42,163.22,532.63,1,-1,-1,-1
560,3,578.35,78.39,164.11,536.34,1,-1,-1,-1
561,3,571.71,75.77,164.89,538.90,1,-1,-1,-1
569,3,515.22,69.38,181.41,591.64,1,-1,-1,-1
570,3,505.73,65.25,185.71,601.58,1,-1,-1,-1
571,3,488.67,63.82,195.83,629.80,1,-1,-1,-1
572,3,475.27,56.89,199.03,635.85,1,-1,-1,-1
573,3,467.58,46.45,197.91,627.53,1,-1,-1,-1
574,3,470.68,33.97,187.25,580.05,1,-1,-1,-1
575,3,467.68,27.30,186.37,562.64,1,-1,-1,-1
576,3,453.09,23.01,196.02,571.84,1,-1,-1,-1
577,3,442.79,19.57,200.61,570.58,1,-1,-1,-1
578,3,431.17,18.45,205.09,568.78,1,-1,-1,-1
579,3,423.97,14.64,204.93,568.33,1,-1,-1,-1
588,3,269.22,5.22,261.38,688.14,1,-1,-1,-1
589,3,255.93,3.20,264.61,696.62,1,-1,-1,-1
602,3,38.44,-6.44,294.81,712.51,1,-1,-1,-1
603,3,26.75,3.63,307.30,706.52,1,-1,-1,-1
604,3,15.73,1.20,311.03,697.48,1,-1,-1,-1
605,3,2.34,0.92,311.39,698.27,1,-1,-1,-1
755,5,646.32,252.22,59.14,165.95,1,-1,-1,-1
756,5,655.92,253.51,56.66,157.43,1,-1,-1,-1
757,5,649.30,251.66,61.87,171.49,1,-1,-1,-1
758,5,653.79,253.17,61.50,168.90,1,-1,-1,-1
759,5,656.46,254.47,62.57,169.90,1,-1,-1,-1
760,5,656.21,254.92,63.75,171.59,1,-1,-1,-1
761,5,656.02,255.08,64.17,171.50,1,-1,-1,-1
762,5,655.94,254.45,65.48,174.12,1,-1,-1,-1
763,5,656.67,254.21,66.30,175.72,1,-1,-1,-1
764,5,658.59,253.44,67.16,177.61,1,-1,-1,-1
765,5,659.85,252.49,67.60,178.94,1,-1,-1,-1
766,5,661.41,252.13,68.11,180.06,1,-1,-1,-1
767,5,663.68,251.34,68.76,181.75,1,-1,-1,-1
768,5,667.69,250.39,70.47,186.29,1,-1,-1,-1
769,5,670.88,250.03,70.28,186.02,1,-1,-1,-1
770,5,674.04,251.22,70.10,185.18,1,-1,-1,-1
771,5,677.08,253.00,69.47,181.52,1,-1,-1,-1
772,5,678.89,253.69,69.70,180.07,1,-1,-1,-1
773,5,680.02,253.94,70.70,180.17,1,-1,-1,-1
774,5,679.70,254.03,72.39,181.51,1,-1,-1,-1
775,5,683.77,258.01,73.04,179.37,1,-1,-1,-1
776,5,684.56,259.52,73.97,178.53,1,-1,-1,-1
777,5,686.99,258.74,75.18,178.21,1,-1,-1,-1
778,5,689.55,255.77,76.15,178.09,1,-1,-1,-1
779,5,693.57,256.62,77.51,180.02,1,-1,-1,-1
780,5,697.14,254.31,77.68,180.09,1,-1,-1,-1
781,5,700.67,254.08,75.82,174.16,1,-1,-1,-1
782,5,702.20,257.34,77.14,175.91,1,-1,-1,-1
783,5,703.11,259.20,78.77,178.55,1,-1,-1,-1
784,5,703.63,260.54,79.49,178.88,1,-1,-1,-1
785,5,704.77,261.04,80.32,179.67,1,-1,-1,-1
786,5,704.55,260.54,82.42,183.26,1,-1,-1,-1
787,5,705.41,260.99,83.13,183.94,1,-1,-1,-1
788,5,705.99,260.49,84.05,184.84,1,-1,-1,-1
789,5,706.16,260.29,85.68,187.79,1,-1,-1,-1
790,5,707.14,260.20,86.95,190.19,1,-1,-1,-1
791,5,707.93,259.50,87.77,191.73,1,-1,-1,-1
792,5,708.67,259.22,88.38,192.94,1,-1,-1,-1
793,5,710.75,257.15,88.83,195.32,1,-1,-1,-1
794,5,711.66,256.35,89.31,196.19,1,-1,-1,-1
795,5,712.74,254.75,89.20,195.17,1,-1,-1,-1
796,5,714.13,254.41,89.64,196.13,1,-1,-1,-1
798,5,717.53,253.12,89.00,197.17,1,-1,-1,-1
799,5,723.34,253.59,88.56,199.38,1,-1,-1,-1
800,5,726.91,253.75,87.89,200.79,1,-1,-1,-1
801,5,728.87,254.48,86.28,199.98,1,-1,-1,-1
802,5,730.56,254.11,85.60,200.94,1,-1,-1,-1
803,5,734.69,255.29,82.15,194.05,1,-1,-1,-1
804,5,738.34,256.42,79.16,188.02,1,-1,-1,-1
805,5,740.82,256.84,78.32,187.13,1,-1,-1,-1
806,5,742.27,256.33,81.46,196.82,1,-1,-1,-1
807,5,744.32,256.78,82.10,200.38,1,-1,-1,-1
808,5,745.04,256.31,82.33,202.40,1,-1,-1,-1
809,5,745.12,254.15,83.29,205.76,1,-1,-1,-1
810,5,745.85,253.33,83.43,207.01,1,-1,-1,-1
811,5,745.96,252.37,83.69,208.09,1,-1,-1,-1
812,5,747.09,251.36,84.10,209.11,1,-1,-1,-1
813,5,748.75,252.30,84.97,210.77,1,-1,-1,-1
814,5,750.42,253.98,85.07,210.70,1,-1,-1,-1
815,5,751.83,253.92,85.52,211.82,1,-1,-1,-1
822,5,764.74,248.27,87.27,217.13,1,-1,-1,-1
823,5,765.75,247.94,87.24,216.64,1,-1,-1,-1
824,5,767.14,248.49,87.14,217.14,1,-1,-1,-1
825,5,769.38,247.39,88.15,220.61,1,-1,-1,-1
826,5,772.33,245.68,88.15,220.57,1,-1,-1,-1
827,5,774.22,246.36,88.45,222.49,1,-1,-1,-1
828,5,776.19,247.29,88.55,223.84,1,-1,-1,-1
829,5,777.70,249.63,88.89,225.63,1,-1,-1,-1
830,5,779.06,249.87,88.62,226.27,1,-1,-1,-1
831,5,781.18,251.94,87.79,224.50,1,-1,-1,-1
832,5,782.19,252.72,88.24,225.76,1,-1,-1,-1
833,5,783.02,251.03,89.36,228.84,1,-1,-1,-1
834,5,784.54,251.12,89.78,229.92,1,-1,-1,-1
838,5,794.38,252.86,91.47,231.30,1,-1,-1,-1
839,5,796.24,253.71,93.00,232.73,1,-1,-1,-1
840,5,799.05,257.30,93.12,231.23,1,-1,-1,-1
841,5,801.63,258.63,93.93,231.95,1,-1,-1,-1
842,5,803.83,259.77,94.25,231.54,1,-1,-1,-1
843,5,805.23,261.50,94.39,231.36,1,-1,-1,-1
844,5,806.06,260.80,94.97,231.94,1,-1,-1,-1
845,5,807.25,259.19,96.58,234.78,1,-1,-1,-1
